member_id,i,j,group,n_sticks,L_mm,A_mm2,Iy_mm4,Iz_mm4,Ky,Kz,N_N,sigma_axial_MPa,state,tension_capacity_N,compression_capacity_N,Pcr_y_N,Pcr_z_N,Pcr_min_N,FS_tension,FS_compression_direct,FS_buckling_y,FS_buckling_z,FS_min,FS_min_label,governing_mode,report_mode,member_role,risk_flag
97,52,56,top_chord,5,106.51030205780306,52.5,1824.24375,2028.775,0.8,0.8,-228.1767474788677,-4.346223761502242,compression,3530.3940000000002,269.68287499999997,14878.894217642423,16547.09170109395,14878.894217642423,,1.1819034059330533,65.20775838046518,72.51874647142316,1.1819034059330533,1.182,compression_direct,compression_direct,primary,LOW_MARGIN
102,11,12,vertical,3,110.0,31.5,53.15625,128.625,1.0,1.0,-130.7672154174797,-4.151340171983482,compression,2118.2364,161.809725,260.147682121689,629.4931567389018,260.147682121689,,1.2373875553089955,1.9893952875815002,4.813845387234248,1.2373875553089955,1.237,compression_direct,compression_direct,primary,LOW_MARGIN
41,49,50,vertical,3,109.99999999999999,31.5,53.15625,128.625,1.0,1.0,-130.76504141906125,-4.151271156160674,compression,2118.2364,161.809725,260.14768212168906,629.4931567389019,260.14768212168906,,1.2374081271572437,1.9894283617285504,4.813925418503652,1.2374081271572437,1.237,compression_direct,compression_direct,primary,LOW_MARGIN
104,19,20,vertical,3,183.33333333333334,31.5,53.15625,128.625,1.0,1.0,-74.65268850539631,-2.3699266192189308,compression,2118.2364,161.809725,93.65316556380803,226.6175364260046,93.65316556380803,,2.167500303599963,1.2545183226326573,3.0356245831605033,1.2545183226326573,1.255,buckling_y,buckling_y,primary,LOW_MARGIN
39,41,42,vertical,3,183.33333333333331,31.5,53.15625,128.625,1.0,1.0,-74.65172065685294,-2.3698958938683474,compression,2118.2364,161.809725,93.65316556380807,226.6175364260047,93.65316556380807,,2.167528404921582,1.254534587277605,3.0356639395853158,1.254534587277605,1.255,buckling_y,buckling_y,primary,LOW_MARGIN
111,47,48,vertical,3,146.66666666666666,31.5,53.15625,128.625,1.0,1.0,-108.86953805933427,-3.4561758114074372,compression,2118.2364,161.809725,146.33307119345008,354.0899006656323,146.33307119345008,,1.4862718064608038,1.3441140083987317,3.252424020322857,1.3441140083987317,1.344,buckling_y,buckling_y,primary,LOW_MARGIN
32,13,14,vertical,3,146.66666666666669,31.5,53.15625,128.625,1.0,1.0,-108.86803802707443,-3.4561281913356963,compression,2118.2364,161.809725,146.33307119345002,354.0899006656322,146.33307119345002,,1.486292284974948,1.3441325281994922,3.2524688336679075,1.3441325281994922,1.344,buckling_y,buckling_y,primary,LOW_MARGIN
26,50,54,top_chord,5,106.51030205780306,52.5,1824.24375,2028.775,0.8,0.8,-196.0315777525748,-3.7339348143347584,compression,3530.3940000000002,269.68287499999997,14878.894217642423,16547.09170109395,14878.894217642423,,1.3757113935000085,75.900497196539,84.41033781801823,1.3757113935000085,1.376,compression_direct,compression_direct,primary,LOW_MARGIN
75,8,12,top_chord,5,106.51030205780306,52.5,1824.24375,2028.775,0.8,0.8,-196.0261826280553,-3.7338320500581963,compression,3530.3940000000002,269.68287499999997,14878.894217642423,16547.09170109395,14878.894217642423,,1.3757492564740834,75.90258616561435,84.41266099891763,1.3757492564740834,1.376,compression_direct,compression_direct,primary,LOW_MARGIN
103,15,16,vertical,3,146.66666666666669,31.5,53.15625,128.625,1.0,1.0,-96.13092765802388,-3.051775481207107,compression,2118.2364,161.809725,146.33307119345002,354.0899006656322,146.33307119345002,,1.683222340011342,1.5222267667489409,3.6834129170715113,1.5222267667489409,1.522,buckling_y,buckling_y,primary,LOW_MARGIN
40,45,46,vertical,3,146.66666666666666,31.5,53.15625,128.625,1.0,1.0,-96.12942762576435,-3.0517278611353764,compression,2118.2364,161.809725,146.33307119345008,354.0899006656323,146.33307119345008,,1.683248605514761,1.522250520029418,3.683470394145258,1.522250520029418,1.522,buckling_y,buckling_y,primary,LOW_MARGIN
13,25,29,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,458.7900295923187,10.923572133150445,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,6.1560082343325755,,,,6.1560082343325755,6.156,tension_capacity,tension_capacity,primary,OK
86,31,35,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,458.78895422362035,10.923546529133818,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,6.156022663578313,,,,6.156022663578313,6.156,tension_capacity,tension_capacity,primary,OK
15,29,33,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,457.3789979974989,10.889976142797593,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,6.174999753739117,,,,6.174999753739117,6.175,tension_capacity,tension_capacity,primary,OK
84,27,31,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,457.37789961416144,10.889949990813367,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,6.175014582870223,,,,6.175014582870223,6.175,tension_capacity,tension_capacity,primary,OK
11,21,25,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,402.40320315547336,9.58102864655889,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.018620075220404,,,,7.018620075220404,7.019,tension_capacity,tension_capacity,primary,OK
88,35,39,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,402.40203975440596,9.581000946533475,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.018640367041221,,,,7.018640367041221,7.019,tension_capacity,tension_capacity,primary,OK
17,33,37,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,393.601150570004,9.371455965952476,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.175576585357773,,,,7.175576585357773,7.176,tension_capacity,tension_capacity,primary,OK
82,23,27,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,393.5999221512144,9.371426717886058,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.175598980212568,,,,7.175598980212568,7.176,tension_capacity,tension_capacity,primary,OK
9,17,21,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,366.5934870678903,8.728416358759294,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.704215431074908,,,,7.704215431074908,7.704,tension_capacity,tension_capacity,primary,OK
90,39,43,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,366.5918747353357,8.728377969888944,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,7.704249315506623,,,,7.704249315506623,7.704,tension_capacity,tension_capacity,primary,OK
19,37,41,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,349.3892920066744,8.318792666825582,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,8.083576871457318,,,,8.083576871457318,8.084,tension_capacity,tension_capacity,primary,OK
80,19,23,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,349.38756448245823,8.318751535296624,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,8.083616840180358,,,,8.083616840180358,8.084,tension_capacity,tension_capacity,primary,OK
173,1,7,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,-0.3641737294822922,-0.034683212331646875,compression,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,,107.71397501891299,8.229687641334818,179.22430863351383,8.229687641334818,8.230,buckling_y,travamento: compressão deve ser interpretada com cautela,stabilizer,STABILIZER_COMPRESSION
199,53,59,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,-0.3562652453693058,-0.03393002336850531,compression,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,,110.10504254867062,8.4123727469192,183.20278426624034,8.4123727469192,8.412,buckling_y,travamento: compressão deve ser interpretada com cautela,stabilizer,STABILIZER_COMPRESSION
7,13,17,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,309.3569539261138,7.365641760145567,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,9.129632174599681,,,,9.129632174599681,9.130,tension_capacity,tension_capacity,primary,OK
92,43,47,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,309.3544824790592,7.3655829161680755,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,9.129705111647068,,,,9.129705111647068,9.130,tension_capacity,tension_capacity,primary,OK
153,21,23,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-3.2924677223507803,-0.15678417725479907,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,32.763616562649226,9.80194327983011,53.3661356346306,9.80194327983011,9.802,buckling_y,buckling_y,primary,OK
161,37,39,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-3.292314544364549,-0.15677688306497853,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,32.76514092028246,9.802399324327842,53.3686185435627,9.802399324327842,9.802,buckling_y,buckling_y,primary,OK
21,41,45,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,286.37506322258196,6.818453886251952,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,9.86229446173821,,,,9.86229446173821,9.862,tension_capacity,tension_capacity,primary,OK
78,15,19,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,286.3723421421154,6.818389098621795,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,9.862388172243264,,,,9.862388172243264,9.862,tension_capacity,tension_capacity,primary,OK
139,51,56,diagonal,3,124.00716825158848,31.5,53.15625,128.625,1.0,1.0,201.60818508717284,6.400259844037233,tension,2118.2364,161.809725,204.69712849025967,495.3165084455666,204.69712849025967,10.506698421416278,,,,10.506698421416278,10.507,tension_capacity,tension_capacity,primary,OK
140,51,56,chord_lacing,1,124.00716825158848,10.5,1.96875,42.875,1.0,1.0,67.20272836239094,6.400259844037232,tension,706.0788,39.2266,7.581375129268878,165.10550281518888,7.581375129268878,10.50669842141628,,,,10.50669842141628,10.507,tension_capacity,tension_capacity,secondary,OK
46,6,9,diagonal,3,124.0071682515885,31.5,53.15625,128.625,1.0,1.0,201.60543755341632,6.400172620743375,tension,2118.2364,161.809725,204.69712849025964,495.3165084455665,204.69712849025964,10.506841609561066,,,,10.506841609561066,10.507,tension_capacity,tension_capacity,primary,OK
47,6,9,chord_lacing,1,124.0071682515885,10.5,1.96875,42.875,1.0,1.0,67.20181251780545,6.400172620743376,tension,706.0788,39.2266,7.581375129268876,165.10550281518886,7.581375129268876,10.506841609561066,,,,10.506841609561066,10.507,tension_capacity,tension_capacity,secondary,OK
117,8,11,diagonal,3,124.0071682515885,31.5,53.15625,128.625,1.0,1.0,171.5145875196527,5.444907540306435,tension,2118.2364,161.809725,204.69712849025964,495.3165084455665,204.69712849025964,12.350182166034624,,,,12.350182166034624,12.350,tension_capacity,tension_capacity,primary,OK
118,8,11,chord_lacing,1,124.0071682515885,10.5,1.96875,42.875,1.0,1.0,57.17152917321757,5.444907540306436,tension,706.0788,39.2266,7.581375129268876,165.10550281518886,7.581375129268876,12.350182166034626,,,,12.350182166034626,12.350,tension_capacity,tension_capacity,secondary,OK
68,49,54,diagonal,3,124.00716825158848,31.5,53.15625,128.625,1.0,1.0,171.51183998589522,5.444820317012547,tension,2118.2364,161.809725,204.69712849025967,495.3165084455666,204.69712849025967,12.350380009766084,,,,12.350380009766084,12.350,tension_capacity,tension_capacity,primary,OK
69,49,54,chord_lacing,1,124.00716825158848,10.5,1.96875,42.875,1.0,1.0,57.170613328631745,5.444820317012547,tension,706.0788,39.2266,7.581375129268878,165.10550281518888,7.581375129268878,12.350380009766084,,,,12.350380009766084,12.350,tension_capacity,tension_capacity,secondary,OK
5,9,13,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,208.86548138691444,4.972987652069391,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,13.522173129068063,,,,13.522173129068063,13.522,tension_capacity,tension_capacity,primary,OK
94,47,51,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,208.86127284644098,4.972887448724785,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,13.52244559993893,,,,13.52244559993893,13.522,tension_capacity,tension_capacity,primary,OK
157,29,31,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-2.3294810838971984,-0.11092767066177135,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,46.307802516914755,13.853978934725701,75.42721864461771,13.853978934725701,13.854,buckling_y,buckling_y,primary,OK
23,45,49,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,186.9513923196903,4.451223626659293,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,15.107216720645596,,,,15.107216720645596,15.107,tension_capacity,tension_capacity,primary,OK
76,11,15,bottom_chord,4,100.0,42.0,126.0,171.5,1.0,1.0,186.94674845433963,4.451113058436658,tension,2824.3152,215.7463,746.1420927223555,1015.582292872095,746.1420927223555,15.107591992646068,,,,15.107591992646068,15.108,tension_capacity,tension_capacity,primary,OK
151,17,19,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-2.012469626118262,-0.09583188695801248,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,53.602374217229986,16.03630755282629,87.30878556538758,16.03630755282629,16.036,buckling_y,buckling_y,primary,OK
163,41,43,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-2.012159524791064,-0.0958171202281459,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,53.61063507685912,16.038778967341003,87.32224104441212,16.038778967341003,16.039,buckling_y,buckling_y,primary,OK
202,2,3,cross_frame_bracing,1,185.14258769331755,10.5,1.96875,42.875,1.0,1.0,-0.1981706677043741,-0.018873396924226106,compression,706.0788,39.2266,3.40117445021333,74.07002136020141,3.40117445021333,,197.94352239109992,17.162855076449127,373.7688438871143,17.162855076449127,17.163,buckling_y,travamento: compressão deve ser interpretada com cautela,stabilizer,STABILIZER_COMPRESSION
137,47,52,diagonal,3,148.66068747318505,31.5,53.15625,128.625,1.0,1.0,118.78215838436833,3.770862170932328,tension,2118.2364,161.809725,142.43379880870756,344.65462427786025,142.43379880870756,17.832950914611082,,,,17.832950914611082,17.833,tension_capacity,tension_capacity,primary,OK
138,47,52,chord_lacing,1,148.66068747318505,10.5,1.96875,42.875,1.0,1.0,39.59405279478944,3.7708621709323276,tension,706.0788,39.2266,5.275325881803984,114.88487475928676,5.275325881803984,17.832950914611086,,,,17.832950914611086,17.833,tension_capacity,tension_capacity,secondary,OK
48,10,13,diagonal,3,148.66068747318505,31.5,53.15625,128.625,1.0,1.0,118.78049993317431,3.7708095216880735,tension,2118.2364,161.809725,142.43379880870756,344.65462427786025,142.43379880870756,17.833199903954906,,,,17.833199903954906,17.833,tension_capacity,tension_capacity,primary,OK
49,10,13,chord_lacing,1,148.66068747318505,10.5,1.96875,42.875,1.0,1.0,39.59349997772477,3.770809521688073,tension,706.0788,39.2266,5.275325881803984,114.88487475928676,5.275325881803984,17.83319990395491,,,,17.83319990395491,17.833,tension_capacity,tension_capacity,secondary,OK
131,35,40,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,114.06801851800155,3.6212069370794144,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,18.569941229107194,,,,18.569941229107194,18.570,tension_capacity,tension_capacity,primary,OK
132,35,40,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,38.02267283933385,3.6212069370794144,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,18.569941229107194,,,,18.569941229107194,18.570,tension_capacity,tension_capacity,secondary,OK
54,22,25,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,114.06790067617482,3.621203196069042,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,18.56996041343323,,,,18.56996041343323,18.570,tension_capacity,tension_capacity,primary,OK
55,22,25,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,38.02263355872494,3.621203196069042,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,18.56996041343323,,,,18.56996041343323,18.570,tension_capacity,tension_capacity,secondary,OK
119,12,15,diagonal,3,148.66068747318505,31.5,53.15625,128.625,1.0,1.0,104.86898831592173,3.3291742322514835,tension,2118.2364,161.809725,142.43379880870756,344.65462427786025,142.43379880870756,20.19888275853996,,,,20.19888275853996,20.199,tension_capacity,tension_capacity,primary,OK
120,12,15,chord_lacing,1,148.66068747318505,10.5,1.96875,42.875,1.0,1.0,34.95632943864057,3.329174232251483,tension,706.0788,39.2266,5.275325881803984,114.88487475928676,5.275325881803984,20.198882758539963,,,,20.198882758539963,20.199,tension_capacity,tension_capacity,secondary,OK
66,45,50,diagonal,3,148.66068747318505,31.5,53.15625,128.625,1.0,1.0,104.86732986472693,3.329121583007204,tension,2118.2364,161.809725,142.43379880870756,344.65462427786025,142.43379880870756,20.19920219893467,,,,20.19920219893467,20.199,tension_capacity,tension_capacity,primary,OK
67,45,50,chord_lacing,1,148.66068747318505,10.5,1.96875,42.875,1.0,1.0,34.955776621575644,3.329121583007204,tension,706.0788,39.2266,5.275325881803984,114.88487475928676,5.275325881803984,20.199202198934675,,,,20.199202198934675,20.199,tension_capacity,tension_capacity,secondary,OK
229,57,60,cross_frame_bracing,1,185.14258769331752,10.5,1.96875,42.875,1.0,1.0,-0.16721490674015377,-0.015925229213347977,compression,706.0788,39.2266,3.401174450213331,74.07002136020144,3.401174450213331,,234.58793695323342,20.34013902539586,442.96302766417654,20.34013902539586,20.340,buckling_y,travamento: compressão deve ser interpretada com cautela,stabilizer,STABILIZER_COMPRESSION
125,24,27,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,104.06915447275888,3.303782681674885,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,20.354123282076525,,,,20.354123282076525,20.354,tension_capacity,tension_capacity,primary,OK
126,24,27,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,34.68971815758629,3.303782681674885,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,20.35412328207653,,,,20.35412328207653,20.354,tension_capacity,tension_capacity,secondary,OK
60,33,38,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,104.06903663093351,3.303778940664556,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,20.354146329921676,,,,20.354146329921676,20.354,tension_capacity,tension_capacity,primary,OK
61,33,38,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,34.68967887697784,3.303778940664556,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,20.35414632992168,,,,20.35414632992168,20.354,tension_capacity,tension_capacity,secondary,OK
135,43,48,diagonal,3,177.5136927425913,31.5,53.15625,128.625,1.0,1.0,84.38415730564407,2.6788621366871133,tension,2118.2364,161.809725,99.89450840286294,241.72004502421157,99.89450840286294,25.102299621570324,,,,25.102299621570324,25.102,tension_capacity,tension_capacity,primary,OK
136,43,48,chord_lacing,1,177.5136927425913,10.5,1.96875,42.875,1.0,1.0,28.12805243521469,2.6788621366871133,tension,706.0788,39.2266,3.6997966075134427,80.57334834140386,3.6997966075134427,25.102299621570324,,,,25.102299621570324,25.102,tension_capacity,tension_capacity,secondary,OK
50,14,17,diagonal,3,177.5136927425913,31.5,53.15625,128.625,1.0,1.0,84.3831668819793,2.6788306946660096,tension,2118.2364,161.809725,99.89450840286294,241.72004502421157,99.89450840286294,25.102594252745046,,,,25.102594252745046,25.103,tension_capacity,tension_capacity,primary,OK
51,14,17,chord_lacing,1,177.5136927425913,10.5,1.96875,42.875,1.0,1.0,28.127722293993102,2.6788306946660096,tension,706.0788,39.2266,3.6997966075134427,80.57334834140386,3.6997966075134427,25.10259425274505,,,,25.10259425274505,25.103,tension_capacity,tension_capacity,secondary,OK
121,16,19,diagonal,3,177.5136927425913,31.5,53.15625,128.625,1.0,1.0,75.85090931082189,2.4079653749467265,tension,2118.2364,161.809725,99.89450840286294,241.72004502421157,99.89450840286294,27.926315178634045,,,,27.926315178634045,27.926,tension_capacity,tension_capacity,primary,OK
122,16,19,chord_lacing,1,177.5136927425913,10.5,1.96875,42.875,1.0,1.0,25.283636436940633,2.407965374946727,tension,706.0788,39.2266,3.6997966075134427,80.57334834140386,3.6997966075134427,27.926315178634045,,,,27.926315178634045,27.926,tension_capacity,tension_capacity,secondary,OK
64,41,46,diagonal,3,177.5136927425913,31.5,53.15625,128.625,1.0,1.0,75.8499188871583,2.40793393292566,tension,2118.2364,161.809725,99.89450840286294,241.72004502421157,99.89450840286294,27.926679831408837,,,,27.926679831408837,27.927,tension_capacity,tension_capacity,primary,OK
65,41,46,chord_lacing,1,177.5136927425913,10.5,1.96875,42.875,1.0,1.0,25.283306295719434,2.4079339329256606,tension,706.0788,39.2266,3.6997966075134427,80.57334834140386,3.6997966075134427,27.926679831408837,,,,27.926679831408837,27.927,tension_capacity,tension_capacity,secondary,OK
133,39,44,diagonal,3,208.83273476902778,31.5,53.15625,128.625,1.0,1.0,66.04739446706614,2.096742681494163,tension,2118.2364,161.809725,72.17855435172469,174.6542796659017,72.17855435172469,32.07146045793278,,,,32.07146045793278,32.071,tension_capacity,tension_capacity,primary,OK
134,39,44,chord_lacing,1,208.83273476902778,10.5,1.96875,42.875,1.0,1.0,22.015798155688714,2.096742681494163,tension,706.0788,39.2266,2.673279790804618,58.21809322196724,2.673279790804618,32.07146045793278,,,,32.07146045793278,32.071,tension_capacity,tension_capacity,secondary,OK
52,18,21,diagonal,3,208.8327347690278,31.5,53.15625,128.625,1.0,1.0,66.04679316386355,2.0967235925036047,tension,2118.2364,161.809725,72.17855435172466,174.65427966590164,72.17855435172466,32.07175244291738,,,,32.07175244291738,32.072,tension_capacity,tension_capacity,primary,OK
53,18,21,chord_lacing,1,208.8327347690278,10.5,1.96875,42.875,1.0,1.0,22.01559772128785,2.0967235925036047,tension,706.0788,39.2266,2.6732797908046173,58.218093221967216,2.6732797908046173,32.071752442917386,,,,32.071752442917386,32.072,tension_capacity,tension_capacity,secondary,OK
123,20,23,diagonal,3,208.8327347690278,31.5,53.15625,128.625,1.0,1.0,59.622837602983275,1.8927884953328025,tension,2118.2364,161.809725,72.17855435172466,174.65427966590164,72.17855435172466,35.52726581221978,,,,35.52726581221978,35.527,tension_capacity,tension_capacity,primary,OK
124,20,23,chord_lacing,1,208.8327347690278,10.5,1.96875,42.875,1.0,1.0,19.874279200994426,1.8927884953328025,tension,706.0788,39.2266,2.6732797908046173,58.218093221967216,2.6732797908046173,35.52726581221978,,,,35.52726581221978,35.527,tension_capacity,tension_capacity,secondary,OK
62,37,42,diagonal,3,208.83273476902778,31.5,53.15625,128.625,1.0,1.0,59.622236299782664,1.8927694063423068,tension,2118.2364,161.809725,72.17855435172469,174.6542796659017,72.17855435172469,35.52762411241058,,,,35.52762411241058,35.528,tension_capacity,tension_capacity,primary,OK
63,37,42,chord_lacing,1,208.83273476902778,10.5,1.96875,42.875,1.0,1.0,19.874078766594224,1.892769406342307,tension,706.0788,39.2266,2.673279790804618,58.21809322196724,2.673279790804618,35.52762411241058,,,,35.52762411241058,35.528,tension_capacity,tension_capacity,secondary,OK
149,13,15,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-0.6293492830929086,-0.029969013480614697,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,171.4042629394321,51.27928597384212,279.18722363536267,51.27928597384212,51.279,buckling_y,buckling_y,primary,OK
165,45,47,bottom_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,-0.6287670685327015,-0.02994128897774769,compression,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,,171.5629768138686,51.32676865610261,279.4457404610031,51.32676865610261,51.327,buckling_y,buckling_y,primary,OK
129,31,36,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,41.012063013351394,1.3019702543921077,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,51.64910624735976,,,,51.64910624735976,51.649,tension_capacity,tension_capacity,primary,OK
130,31,36,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,13.67068767111713,1.3019702543921077,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,51.64910624735977,,,,51.64910624735977,51.649,tension_capacity,tension_capacity,secondary,OK
56,26,29,diagonal,3,241.66091947189145,31.5,53.15625,128.625,1.0,1.0,41.01202130030606,1.3019689301684463,tension,2118.2364,161.809725,53.90046153548693,130.4258081599437,53.90046153548693,51.64915877931118,,,,51.64915877931118,51.649,tension_capacity,tension_capacity,primary,OK
57,26,29,chord_lacing,1,241.66091947189145,10.5,1.96875,42.875,1.0,1.0,13.670673766768688,1.3019689301684465,tension,706.0788,39.2266,1.99631339020322,43.4752693866479,1.99631339020322,51.64915877931118,,,,51.64915877931118,51.649,tension_capacity,tension_capacity,secondary,OK
185,25,31,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.916024604946124,1.2300975814234403,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,54.666882542915786,,,,54.666882542915786,54.667,tension_capacity,tension_capacity,stabilizer,OK
187,29,35,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.915979212979126,1.2300932583789643,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,54.667074664417946,,,,54.667074664417946,54.667,tension_capacity,tension_capacity,stabilizer,OK
183,21,27,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.542199189802565,1.1944951609335777,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,56.29625150380942,,,,56.29625150380942,56.296,tension_capacity,tension_capacity,stabilizer,OK
189,33,39,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.542070954801654,1.194482948076348,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,56.29682709853289,,,,56.29682709853289,56.297,tension_capacity,tension_capacity,stabilizer,OK
181,17,23,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.11982243359797,1.1542688031998065,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,58.258180255400724,,,,58.258180255400724,58.258,tension_capacity,tension_capacity,stabilizer,OK
191,37,43,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,12.11959524011367,1.1542471657251114,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,58.25927236109394,,,,58.25927236109394,58.259,tension_capacity,tension_capacity,stabilizer,OK
156,26,28,top_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,24.17655139963949,1.151264352363785,tension,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,58.41021643893585,,,,58.41021643893585,58.410,tension_capacity,tension_capacity,primary,OK
160,34,36,top_transverse,2,170.0,21.0,15.75,85.75,1.0,1.0,24.176476572127378,1.1512607891489228,tension,1412.1576,107.87315,32.27258186515378,175.70627904361504,32.27258186515378,58.41039722173788,,,,58.41039722173788,58.410,tension_capacity,tension_capacity,primary,OK
179,13,19,bottom_bracing,1,197.2308292331602,10.5,1.96875,42.875,1.0,1.0,11.91749234530947,1.1349992709818542,tension,706.0788,39.2266,2.99703604081923,65.26878488895211,2.99703604081923,59.24726272451949,,,,59.24726272451949,59.247,tension_capacity,tension_capacity,stabilizer,OK
